epoch,lr,loss,iou,val_loss,val_iou,val_dice
51,0.0001,0.3012945799286975,0.6593433501436605,0.3522500643363366,0.6134133533555467,0.7427896097275868
52,0.0001,0.2911227373767269,0.6737421082563654,0.32327758944951573,0.6159233776733176,0.7502513518341941
53,0.0001,0.3122895284332046,0.6533729204252628,0.37290342725240266,0.5663847588884435,0.7063992312916514
54,0.0001,0.28845736442148223,0.6758462362128885,0.3227699786424637,0.6449504938473023,0.7716937030499913
55,0.0001,0.28249645793391753,0.6791423363277627,0.30595358976951015,0.6495040633382358,0.7737104506314904
56,0.0001,0.28857132515241934,0.6709041829262086,0.32992539084874667,0.6323972095555855,0.763251616211722
57,0.0001,0.28457266225140226,0.6726099566468571,0.2927563564135478,0.6725966572066103,0.7958910499674834
58,0.0001,0.27262471344812894,0.6713739527329086,0.3584271132946014,0.5873648396427137,0.7255349633217689
59,0.0001,0.2685963099086007,0.6937229810986143,0.3247313006566121,0.6103175812044024,0.742337628356702
60,0.0001,0.2689603628345238,0.688609489787004,0.3212545885489537,0.6377303721016949,0.7680682326205794
61,0.0001,0.2705220101300136,0.6754434909631912,0.32829881402162403,0.6333428701137254,0.7604235953402586
62,0.0001,0.2876278954420903,0.6531940385042748,0.367228223498051,0.5998689824068762,0.731636726104602
63,0.0001,0.2638255867154099,0.6834649875333078,0.29865117898354165,0.6419269819032598,0.7714049624479881
64,0.0001,0.25450111486653026,0.6988616646477406,0.33038803384854243,0.6127570901563648,0.7474355704291619
65,0.0001,0.2738281047736952,0.6837388286584933,0.30818158284975933,0.6278938927721572,0.7519740879457818
66,0.0001,0.2713847082368163,0.6731635806788384,0.30288384820406256,0.6599094721520506,0.7854447451109138
67,0.0001,0.26882495811974355,0.6796141942194122,0.3133966600665679,0.646991758990124,0.774251277928813
68,0.0001,0.25043235696101374,0.7007938842283956,0.28818576209820235,0.6643322137524288,0.788507584303779
69,0.0001,0.2492291610254798,0.6959007161398088,0.2903991781748258,0.6516354895717494,0.7793063560318144
70,0.0001,0.2521586271450501,0.7160135786861002,0.3056425024683659,0.6395517274526855,0.7712198633648759
71,0.0001,0.25605837394331776,0.7028021040136739,0.3214692925031368,0.6338900932572813,0.764553385963672
72,0.0001,0.24345982519462128,0.6999230711924758,0.3127929930503552,0.6404324327343912,0.7686810887450355
73,0.0001,0.23185805162025053,0.716209379322328,0.318489981843875,0.610819388747338,0.7429740778163444
74,0.0001,0.25587891434976295,0.6829320301843127,0.31584797008679466,0.615981733018021,0.7481749241521912
75,0.0001,0.2443254175920819,0.7049358756412095,0.29189809411764145,0.6439350908361713,0.7733883763445172
76,0.0001,0.25350911037404406,0.6925605994358783,0.32826779060638867,0.6108576633575754,0.7417843949545596
77,0.0001,0.24648976528136304,0.7027377457592038,0.38172615537276633,0.5706051101537559,0.7097458655980978
78,0.0001,0.245192381242911,0.7179717078821887,0.2917958105985935,0.6392770597384336,0.7679816033570165
79,0.0001,0.24899639067954796,0.7056551272613231,0.3395739445319543,0.6021782191719739,0.7334501086104359
80,0.0001,0.2466707744224127,0.7132587963250859,0.29874404898056617,0.6556322222733284,0.7794765109317283
81,0.0001,0.2361093507141106,0.7190131984154263,0.31250569728704597,0.6193847640341631,0.7533333448582934
82,0.0001,0.2257955454925234,0.7251558233472095,0.30694305369487174,0.6312284915548645,0.7637680927332905
83,0.0001,0.23020938887845638,0.7299688224417966,0.3076887086033821,0.6410323855097936,0.7726592060661625
84,0.0001,0.22561753165814302,0.719171828175513,0.3098615676164627,0.6404725089785779,0.7658341145519846
85,0.0001,0.2434352142519729,0.7134499610924842,0.35356594026088717,0.5957221199261523,0.7360798862686472
86,0.0001,0.24242756209632224,0.714592187318757,0.30071765665824596,0.6569150628633831,0.7774192388798778
87,0.0001,0.2249828251872876,0.7324728797113303,0.28519709935555093,0.6681091281794683,0.7904490360299007
88,0.0001,0.21251425112402716,0.7498406835064941,0.30277847922765294,0.6504872501766611,0.7737948755162385
89,0.0001,0.2144543655620989,0.7426024519615076,0.26261588839384226,0.6864783508942028,0.8062083781579694
90,0.0001,0.216474865122821,0.7411519601400659,0.3364890375962624,0.6467608824636747,0.7691352980140259
91,0.0001,0.2367673042670701,0.7205030353471692,0.3009261298638124,0.6554502885272476,0.7827334097215878
92,0.0001,0.22859824148490449,0.7277510099533856,0.30556910324555175,0.6499648611058002,0.7777523825462879
93,0.0001,0.21011491333560425,0.7441952438029423,0.2843816754909662,0.6738324837112764,0.7942191315113096
94,0.0001,0.20131615624409313,0.7539186499882234,0.29504615034048376,0.643601221779084,0.7716350005506879
95,0.0001,0.21431115055962127,0.7279208170075219,0.28044524250122216,0.683327110206664,0.8038789065535648
96,0.0001,0.20225704386252766,0.7635058012758279,0.2843816878703924,0.6570883402786023,0.7790217001493122
97,0.0001,0.20666158459214276,0.74406119514361,0.30805697120152986,0.6627729737018243,0.7845788487894612
98,0.0001,0.2269627033740051,0.7244613947709815,0.30691892837102597,0.645222017537435,0.7673501123842561
99,0.0001,0.22217458486557007,0.7326527547948263,0.3403207918772331,0.6147659899741559,0.7448171583805189
100,0.0001,0.20620713157709256,0.7542008649992646,0.2910005311553295,0.6671177937876118,0.7879787388201337
101,0.0001,0.2109400552026061,0.7461074737601907,0.3006369133408253,0.6708826176394308,0.7908401429663873
102,0.0001,0.19510565409364627,0.7634783754106585,0.3127662695371188,0.6475129482559847,0.7721901660135989
103,0.0001,0.2168766724508862,0.7380709690963388,0.3017532779620244,0.6527127972143485,0.7785626745559905
104,0.0001,0.20404779154431912,0.749920171556186,0.3286518310125057,0.6463759820400058,0.7669124595127642
105,0.0001,0.20454037400294645,0.7506894626734697,0.32007074929200685,0.6383171620315126,0.7638989962863696
106,0.0001,0.19132591963045356,0.7594912222383431,0.2932485902538666,0.6612142287309161,0.7806788539187421
107,0.0001,0.19231103897787805,0.7631278934929585,0.2875123048057923,0.6746165527315533,0.7972253071640171
108,0.0001,0.180560916373434,0.7695363231982207,0.3080224403968224,0.6591045172001171,0.7839883050073732
109,0.0001,0.18770013258669727,0.7678280863490237,0.31159345461772037,0.6399512256938047,0.7676325335097658
110,0.0001,0.19452395636674968,0.7591757767601693,0.2947822119180973,0.6674949755041433,0.7891270600093646
111,0.0001,0.1900760522184446,0.7674699259743499,0.29075766698672223,0.6773131975717618,0.7972221591316143
112,0.0001,0.18142660545517308,0.7775617457882354,0.3295808074566034,0.6423029615827528,0.7707965965666764
113,0.0001,0.19286590652872426,0.766897988843873,0.29505906724012815,0.6818807949389318,0.800484830935758
114,0.0001,0.18831289703993834,0.7709483035698834,0.29377759534579057,0.6680262880819053,0.7869401938248488
115,0.0001,0.18144255183463873,0.7742957837763599,0.28420108694296614,0.6695981647221665,0.7890699436083168
116,0.0001,0.1699369566500649,0.7880460653604587,0.292999611221827,0.6692815907080392,0.7910845415569729
117,0.0001,0.20037934007917263,0.7615807542754992,0.30907631413294717,0.6530863434875446,0.7737234582362613
118,0.0001,0.19592682789115942,0.7613165951726051,0.3052340389444278,0.6563667443893003,0.7716159723757932
119,0.0001,0.17195789019266763,0.790102266696882,0.31277824262013804,0.6524353243945447,0.7708910207990559
120,0.0001,0.1977147443812023,0.7519318931453844,0.3012147043760006,0.6534546341177208,0.7738930722174598
121,0.0001,0.18103838954554047,0.7738887425289473,0.3197443927709873,0.6585197151372298,0.7788010082989688
122,0.0001,0.17952407307403032,0.7768489789268734,0.30881088284345776,0.6482328028129241,0.7681168428175518
123,0.0001,0.17748330966677778,0.7798415078618648,0.29284469141409947,0.6645796731335836,0.7840794867278733
124,0.0001,0.16710396264066069,0.7869823802580812,0.296943710400508,0.6603491716594733,0.7780338531866283
125,0.0001,0.180285302705543,0.7791958260842611,0.29413472700577514,0.6624197834154009,0.7822831918135352
126,0.0001,0.18827799719202426,0.7658586837018109,0.29669350179342124,0.6615452133009364,0.784935030568713
127,0.0001,0.1748646802680437,0.7818291395438798,0.2845795347140386,0.6700586364269863,0.791459412193219
128,0.0001,0.16918453348930493,0.7892216679178342,0.29065819760927786,0.6706486429103432,0.791209321314528
129,0.0001,0.16992311176750086,0.7908456268059616,0.3029145918213404,0.6608117901233361,0.7828032984442552
130,0.0001,0.1693100354006124,0.793426942866169,0.2827552873354692,0.6738719921035955,0.7898427691193901
131,0.0001,0.16433605802960174,0.798613775470115,0.2888346137908789,0.6731015197439504,0.7894186327800122
132,0.0001,0.1704654624295789,0.7878675993341903,0.29445485610228317,0.6712317231275836,0.7871704304660259
133,0.0001,0.17028128303760706,0.7911602834581595,0.28522286140001735,0.6658508279613718,0.7851025715577575
134,0.0001,0.16640206435045532,0.792940833040967,0.28070906618466746,0.6819441622520436,0.797867702040396
135,0.0001,0.16739794866059177,0.7922873719652449,0.2783636377407954,0.6739709884450118,0.7918533358007714
136,0.0001,0.1560860310876092,0.8051981762558652,0.2782608435704158,0.6744861511477733,0.7941245873701345
137,0.0001,0.1511439229975375,0.8070023546798539,0.2942615440258613,0.6691788597513483,0.7854879619908252
138,0.0001,0.15512545891972476,0.8051550007332045,0.2877057080085461,0.6699722263253939,0.7902166759011323
139,0.0001,0.15378882886134376,0.8041001143798964,0.27910388685189763,0.6802325859040103,0.7950685221331808
140,0.0001,0.15852494480073914,0.8015071776253319,0.2985647959204821,0.6645081005943346,0.7856254309358242
141,0.0001,0.16891898076201595,0.7942753564865972,0.3096389238650982,0.6574750174843711,0.7784280340895202
142,0.0001,0.16060050975444706,0.799999591160295,0.2862040249200968,0.6676700629227184,0.7869592812401638
143,0.0001,0.1525604736435321,0.8110016767807883,0.27878661980995767,0.6818986817154646,0.8007031743896361
144,0.0001,0.1454016686409943,0.8190417964178266,0.28827280012460854,0.6758566045090103,0.7973374727824392
145,0.0001,0.15952436305409254,0.8021974360988398,0.28784110981684463,0.6787789057645706,0.798332145421213
146,0.0001,0.15356305963540262,0.8126893108649788,0.3045011694614704,0.660234746765802,0.7790388026974893
147,0.0001,0.1443823205177174,0.8180628708656894,0.2885903757352095,0.6769037085282099,0.7936640948973048
148,0.0001,0.14564202826961067,0.813771247878775,0.2935787676618649,0.676912631832441,0.7950525030799005
149,0.0001,0.1520717619347942,0.8120847556605919,0.3013094087059681,0.6688999791044429,0.789274542365178
150,0.0001,0.15250521753878557,0.805736970956815,0.2942108895916205,0.6767360742168468,0.7970358805623807
151,0.0001,0.14690281722203705,0.8023242835513782,0.29303977409234416,0.6759193425060194,0.7949551739834589
152,0.0001,0.1461774402752865,0.8142633332897476,0.30312426709211787,0.6663398170511182,0.7888015002872654
153,0.0001,0.14238391002250272,0.8155546859036402,0.30729658844379276,0.6564660194702392,0.7755157758122069
154,0.0001,0.14057597081906112,0.8179374179516441,0.2980024781364661,0.6698871338417456,0.7853453442888246
155,0.0001,0.1529548327590144,0.809008758267689,0.29031180544541435,0.679398747634641,0.7967361688086667
156,0.0001,0.14874487402018652,0.8175441500809894,0.2975999771402432,0.668449047587219,0.7877177599732987
157,0.0001,0.13275029804817465,0.8280360272136055,0.3002988504675718,0.6764766247971907,0.7948735608047082
158,0.0001,0.14020813172755314,0.8235481114913098,0.2876769754749078,0.6856421890740801,0.8014644142066233
159,0.0001,0.13619879402162494,0.8312132595314348,0.29397728317059,0.6779507054509328,0.7948690334708434
160,0.0001,0.13675882788591606,0.825270466912265,0.3060276810939495,0.6692227514219228,0.7857756359236648
161,0.0001,0.1335479468684788,0.8318537486758542,0.29279836255770464,0.6824138503317259,0.7999348828635472
162,0.0001,0.12793239451540533,0.8349285162538178,0.30675755487038536,0.6771903020759534,0.7914668818280793
163,0.0001,0.13133843713837076,0.8293160214531237,0.3172871795984415,0.6659476594781804,0.7868636691941421
164,0.0001,0.14233412833292355,0.8146508392442104,0.30745012003641864,0.6669759539567547,0.7873486359621138
165,0.0001,0.14254021734114766,0.8244635666417507,0.31110661350763763,0.6651474345155298,0.7842956965668069
166,0.0001,0.1325694139498149,0.8305990413643288,0.3035226952571135,0.6748143618540127,0.7920931017407206
167,0.0001,0.13272277086742165,0.8345236913340686,0.29642680975107044,0.6731159644018521,0.7914006852005844
168,0.0001,0.12936022560032764,0.8323841666797458,0.2944284925094018,0.670162369674704,0.78901151339177
169,0.0001,0.1381489834351133,0.8237091177873901,0.29061969335262594,0.67303207821429,0.79158836289464
170,0.0001,0.13178297054282453,0.8369660076719089,0.2926559113539182,0.6807352189362355,0.7987442002571269
171,0.0001,0.12990005389433498,0.8344283953228417,0.2905663701204153,0.6769117123108228,0.795452666572483
172,0.0001,0.13872798549574475,0.8226181569576602,0.2924238273730645,0.6812519925533485,0.7977396179264012
173,0.0001,0.12863223904440568,0.8372825338475011,0.2902988078502508,0.6827437906615479,0.7995633933789036
174,0.0001,0.12341928089311881,0.8455997914260602,0.295177449629857,0.6719619688196188,0.791311264187369
175,0.0001,0.1282017827611561,0.8375703311467223,0.2863437363734612,0.6883475056624545,0.8041719546555458
176,0.0001,0.12874999573064405,0.8398814830189054,0.29376012797539053,0.6778003671277262,0.7952267252500133
177,0.0001,0.1253908666702666,0.8380049605481507,0.29876776188611986,0.6764944660621971,0.7943033579581383
178,0.0001,0.12074281223291575,0.8409227378096819,0.29336746770602007,0.6795509689274315,0.797088831841415
179,0.0001,0.1251554506751456,0.8390214029412801,0.3078885983962279,0.668433412518222,0.7858070044349406
180,0.0001,0.12799351145477258,0.8377823612716658,0.30656223526367776,0.6677010946976192,0.7852639381536333
181,0.0001,0.12534087775058525,0.8407099427658962,0.2933316265161221,0.6772628342899258,0.7951457249560235
182,0.0001,0.11874045749274335,0.8463328809776326,0.2966493025422096,0.6798049675606217,0.7978344257384127
183,0.0001,0.11635919111643651,0.8510889939830845,0.308029322555432,0.6713203353044385,0.7896640368504914
184,0.0001,0.11943940079027368,0.8488559115546245,0.29415648740071515,0.6762153609638265,0.7941815889356821
185,0.0001,0.11934613699252292,0.8447525780573265,0.2960249661253049,0.6727177973416233,0.7914883480246477
186,0.0001,0.11900661778888962,0.8469820041060305,0.2946731324379261,0.6743546904563794,0.7927006605459503
187,0.0001,0.11216700599752655,0.8591607615675676,0.2932703115619146,0.6763155780494822,0.7950176749001177
188,0.0001,0.11480494643482127,0.8519813894115699,0.29487167585354584,0.6743969928193655,0.7928808157414452
189,0.0001,0.11709374816034192,0.8470578601700051,0.28971676941101365,0.680110270593525,0.79823813657527
190,0.0001,0.1212037718573282,0.8427146999604663,0.29398251863626335,0.6750578496093012,0.7919866096184508
191,0.0001,0.11942066387959228,0.8437747821723822,0.28991318964041196,0.6779352643779264,0.7953463748836969
192,0.0001,0.11605670409955719,0.8542910621323522,0.2916675091936038,0.6794175065296076,0.7964168712791161
193,0.0001,0.1135915704360304,0.8571445416693951,0.3010040636246021,0.6703986055798281,0.7877735317586646
194,0.0001,0.11103171736810559,0.8539986115761472,0.28995158809881943,0.6822761406073212,0.7987763832393088
195,0.0001,0.11336035489342934,0.8566198398475691,0.2921999188569876,0.6791965001150199,0.7964215175461586
196,0.0001,0.1138399697609188,0.8527627690023485,0.2928931671839494,0.6805268707378469,0.7983504883675329
197,0.0001,0.11329155181382977,0.8554752618320821,0.2905246410232324,0.6834737195107863,0.8003617666686141
198,0.0001,0.10751362965088482,0.8601619391440204,0.2947129176213191,0.6774632648365243,0.7940925295888138
199,0.0001,0.11781595424972763,0.8504075037710369,0.29136056773937663,0.6857111667663353,0.8006693789918019
